links,names,reviews,scores,addresses,descriptions,latitude_longitude,DEST
https://www.booking.com/hotel/vn/adora-central-park.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,Adora Central Park Hostel,,"8,3","6/28 Le Lai, An Phu Ward, Ninh Kieu District, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Adora Central Park Hostel! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Cần Thơ, cách Bến Ninh Kiều 1,4 km, Adora Central Park Hostel cung cấp chỗ nghỉ với quầy bar, chỗ đỗ xe riêng miễn phí, sảnh khách chung và khu vườn. Trong số các tiện nghi của chỗ nghỉ này có dịch vụ phòng, bàn đặt tour và WiFi miễn phí trong toàn bộ khuôn viên. Nơi đây cung cấp dịch vụ lễ tân 24 giờ, bếp chung và dịch vụ thu đổi ngoại tệ cho khách.
Phòng nghỉ tại Adora Central Park Hostel có khu vực ghế ngồi, sân hiên, máy điều hòa và tủ để quần áo. Một số phòng nhìn ra quang cảnh thành phố.
Đi xe đạp là hoạt động được ưa chuộng trong khu vực và du khách cũng có thể thuê xe đạp/xe hơi tại Adora Central Park Hostel.","10.03339738,105.77900079",-3709910
https://www.booking.com/hotel/vn/van-loc.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,VẠN LỘC HOTEL,,"8,2","76 Dong Khoi Street, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại VẠN LỘC HOTEL! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Cần Thơ, cách Bến Ninh Kiều 800 m, VẠN LỘC HOTEL cung cấp chỗ nghỉ với quầy bar, chỗ đỗ xe riêng miễn phí, sảnh khách chung và khu vườn. Trong số các tiện nghi của chỗ nghỉ này có lễ tân 24 giờ, dịch vụ phòng và WiFi miễn phí trong toàn bộ khuôn viên. Khách sạn cung cấp các phòng gia đình.
Phòng nghỉ tại VẠN LỘC HOTEL được trang bị tủ để quần áo, phòng tắm riêng với vòi xịt/chậu rửa vệ sinh cùng dép, TV màn hình phẳng và máy điều hòa. Một số phòng còn có khu vực ghế ngồi. Các căn được bố trí tủ lạnh.
Chỗ nghỉ có sân hiên tắm nắng.
VẠN LỘC HOTEL nằm trong bán kính 2,3 km từ trung tâm thương mại Vincom Plaza Hùng Vương và 2,7 km từ trung tâm thương mại Vincom Plaza Xuân Khánh. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 11 km từ khách sạn.","10.02998467,105.78450233",-3709910
https://www.booking.com/hotel/vn/apple-ninh-kieu.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,Apple Hotel,,"8,5","431 Đường 30 Tháng 4, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Apple Hotel! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Cần Thơ, cách trung tâm thương mại Vincom Plaza Xuân Khánh 1,6 km, Apple Hotel cung cấp chỗ nghỉ với xe đạp cho khách sử dụng miễn phí, chỗ đỗ xe riêng miễn phí và sảnh khách chung. Khách sạn 3 sao này có bàn đặt tour, lễ tân 24 giờ, dịch vụ đưa đón sân bay, dịch vụ phòng và WiFi miễn phí trong toàn bộ khuôn viên.
Phòng nghỉ tại đây được trang bị máy điều hòa, TV truyền hình vệ tinh màn hình phẳng, tủ lạnh, ấm đun nước, vòi xịt/chậu rửa vệ sinh, dép và bàn làm việc. Tất cả phòng được bố trí phòng tắm riêng đi kèm vòi sen, máy sấy tóc và đồ vệ sinh cá nhân miễn phí. Mỗi phòng đều được trang bị tủ để quần áo.
Khách sạn nằm cách Chợ nổi Cái Răng 2,8 km và siêu thị Lotte Mart Cần Thơ 3,1 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 9 km từ Apple Hotel.","10.01501948,105.76345992",-3709910
https://www.booking.com/hotel/vn/nhan-tay-hostel-can-tho.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Nhan Tay Hostel,,"9,8","7 Lý Hồng Thanh, Phường Cái Khế, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Nhan Tay Hostel! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Located in Can Tho, within less than 1 km of Vincom Plaza Hung Vuong and 1.9 km of Ninh Kieu Pier, Nhan Tay Hostel provides accommodation with a bar and as well as free private parking for guests who drive. This 2-star hotel offers room service and a 24-hour front desk. The property is allergy-free and is set 3.4 km from Vincom Plaza Xuan Khanh.
All units are equipped with air conditioning, a fridge, a minibar, a kettle, a bidet, free toiletries and a desk. The private bathroom is equipped with a shower, a hairdryer and slippers. At the hotel every room is equipped with bed linen and towels.
The area is popular for hiking and cycling, and bike hire is available at this 2-star hotel.","10.04455300,105.78494500",-3709910
https://www.booking.com/hotel/vn/vam-xang-rustic-home.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Mekong Rustic Can Tho,,"8,4","Nhon Loc 1 Hamlet, Nguyen Van Cu Street, Phong Dien District, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Mekong Rustic Can Tho! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm ở nội thành thành phố Cần Thơ, gần Chợ nổi Cái Răng, Mekong Rustic Can Tho cung cấp chỗ nghỉ với chỗ đỗ xe riêng miễn phí. Wi-Fi miễn phí được cung cấp trong toàn bộ khuôn viên nơi này.
Tất cả chỗ nghỉ đều có phòng tắm riêng, máy điều hoà, TV màn hình phẳng và tủ lạnh. Các chỗ nghỉ còn có sân hiên nhìn ra hồ.
Chỗ nghỉ phục vụ bữa sáng Kiểu Á hàng ngày. Tại đây có 1 nhà hàng ngay trong khuôn viên phục vụ nhiều món ăn Kiểu Á và Việt Nam.
Chỗ nghỉ nhà dân này có nhiều tiện nghi chăm sóc sức khoẻ bao gồm trung tâm thể dục.
Mekong Rustic Can Tho có sân chơi cho trẻ em và sân hiên tắm nắng.
Các trung tâm thương mại Vincom Plaza Xuân Khánh và Lotte Mart Cần Thơ đều nằm trong bán kính 10 km từ chỗ nghỉ. Sân bay gần nhất là sân bay quốc tế Cần Thơ, cách đó 19 km.","9.99101442,105.68565931",-3709910
https://www.booking.com/hotel/vn/chill-guesthouse-can-tho.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Chill Guesthouse Can Tho,,"9,4","Hẻm 14 Nguyễn Thị Minh Khai 14/187, Cần Thơ, Việt Nam","Situated in Can Tho, less than 1 km from Ninh Kieu Pier, Chill Guesthouse Can Tho provides air-conditioned accommodation and a bar. The property is located 2.7 km from Vincom Plaza Hung Vuong, 3.1 km from Can Tho Stadium and 40 km from Vinh Long Museum. The hotel features city views, a terrace, a 24-hour front desk, and free WiFi is available throughout the property.
At the hotel, the rooms include a balcony. The private bathroom is fitted with a shower, free toiletries and slippers. All rooms have a wardrobe.
At Chill Guesthouse Can Tho you will find a restaurant serving Belgian, French and Italian cuisine. Vegetarian and vegan options can also be requested.
Popular points of interest near the accommodation include Vincom Plaza Xuan Khanh, Can Tho Museum and Ninh Kieu Footbridge. The nearest airport is Can Tho International Airport, 10 km from Chill Guesthouse Can Tho.","10.02969365,105.78333131",-3709910
https://www.booking.com/hotel/vn/six-homestay-can-tho.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Six Homestay,,"8,4","108 Đường 30 Tháng 4, Cần Thơ, Việt Nam","Featuring a sun terrace and a shared kitchen, Six Homestay is conveniently situated in Can Tho, 1.4 km from Ninh Kieu Pier and 2.4 km from Vincom Plaza Hung Vuong. The air-conditioned accommodation is less than 1 km from Vincom Plaza Xuan Khanh, and guests benefit from complimentary WiFi and private parking available on site.
Towels and bed linen are provided in the homestay.
Can Tho Museum is 1.2 km from the homestay, while Can Tho Stadium is 3.4 km away. The nearest airport is Can Tho International Airport, 10 km from Six Homestay.","10.03045310,105.77841050",-3709910
https://www.booking.com/hotel/vn/thuy-ha.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,Thuy Ha Hotel,,"7,9","88/2 Đề Thám, Cần Thơ, Việt Nam","Thuy Ha Hotel cung cấp chỗ nghỉ với sảnh khách chung tại thành phố Cần Thơ, cách Bến Ninh Kiều chưa đầy 1 km và trung tâm thương mại Vincom Plaza Xuân Khánh 1,8 km. Chỗ nghỉ này cũng có dịch vụ phòng và sân hiên. Tại đây cũng có lễ tân 24 giờ, bếp chung và dịch vụ thu đổi ngoại tệ cho khách.
Các điểm tham quan nổi tiếng gần khách sạn bao gồm trung tâm thương mại Vincom Plaza Hùng Vương, Bảo tàng Cần Thơ và Cầu đi bộ Ninh Kiều. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 9 km từ Thuy Ha Hotel.","10.03490000,105.78175890",-3709910
https://www.booking.com/hotel/vn/brown-house-resort.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Brown House Resort,,"8,9","Ấp Mỹ Thuận, Xã Mỹ Khánh, Huyện Phong Điền, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Brown House Resort! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Brown House Resort has river views, free WiFi and free private parking, set in Can Tho, 10 km from Vincom Plaza Xuan Khanh.
There is a fully equipped private bathroom with shower and free toiletries.
Breakfast is available every morning, and includes continental, American and Asian options.
The bed and breakfast offers a sun terrace.
After a day of fishing or cycling, guests can relax in the garden or in the shared lounge area.
Vincom Plaza Hung Vuong is 11 km from Brown House Resort, while Ninh Kieu Pier is 12 km from the property. The nearest airport is Can Tho International, 15 km from the accommodation, and the property offers a paid airport shuttle service.","10.00356289,105.70776391",-3709910
https://www.booking.com/hotel/vn/09-homestay.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,09 Homestay,,"8,8","11 đường B9 KDC Hưng Phú 1, phường Hưng Phú, quận Cái Răng, Cần Thơ, Việt Nam","Nằm tại thành phố Cần Thơ, cách trung tâm thương mại Vincom Plaza Xuân Khánh 1,6 km, 09 Homestay có chỗ nghỉ với xe đạp cho khách sử dụng miễn phí, chỗ đỗ xe riêng miễn phí, quầy bar và sảnh khách chung. Chỗ nghỉ này cung cấp dịch vụ phòng và tiện nghi BBQ. Chỗ nghỉ có lễ tân 24 giờ, bếp chung và dịch vụ thu đổi ngoại tệ cho khách.
Tất cả phòng nghỉ tại khách sạn đều được trang bị bàn làm việc, TV màn hình phẳng, phòng tắm riêng, ga trải giường và khăn tắm. 09 Homestay cung cấp một số phòng có ban công. Các phòng được bố trí ấm đun nước, máy điều hòa và tủ để quần áo.
09 Homestay có sân hiên tắm nắng.
Bến Ninh Kiều và trung tâm thương mại Vincom Plaza Hùng Vương nằm cách khách sạn lần lượt 2 km và 3,4 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 11 km từ 09 Homestay.","10.01559926,105.78561549",-3709910
https://www.booking.com/hotel/vn/nha-homestay-can-tho.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Cato Homestay,,"8,6","ấp Mỹ Lộc xã Mỹ Khánh huyện Phong Điền, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại Cato Homestay! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm ở thành phố Cần Thơ, Cato Homestay có chỗ nghỉ, xe đạp cho khách sử dụng miễn phí, khu vườn, sảnh khách chung, sân hiên, nhà hàng và tầm nhìn ra quang cảnh dòng sông. Homestay này cung cấp miễn phí cả WiFi lẫn chỗ đỗ xe riêng.
Mỗi căn tại đây đều được bố trí phòng tắm riêng với vòi xịt/chậu rửa vệ sinh, đồ vệ sinh cá nhân miễn phí và dép đi trong phòng.
Chỗ nghỉ phục vụ bữa sáng kiểu Á, bữa sáng chay hoặc bữa sáng thuần chay.
Du khách có thể đi bộ đường dài và đi xe đạp ở khu vực gần đó.
Cato Homestay nằm cách trung tâm thương mại Vincom Plaza Xuân Khánh 9,3 km và trung tâm thương mại Vincom Plaza Hùng Vương 11 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, cách đó 17 km, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay với một khoản phụ phí.","10.00038461,105.71108729",-3709910
https://www.booking.com/hotel/vn/kq.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,KP Hotel,,"8,4","09 Nam Kỳ Khởi Nghĩa, phường Tân An, quận Ninh Kiều, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại KP Hotel! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Nằm ở thành phố Cần Thơ, cách Bến Ninh Kiều 400 m, KP Hotel cung cấp chỗ nghỉ với khu vườn, chỗ đỗ xe riêng miễn phí, sân hiên, nhà hàng và quầy bar. Khách sạn này nằm gần một số điểm tham quan nổi tiếng, cách trung tâm thương mại Vincom Plaza Xuân Khánh khoảng 1,6 km, Bảo tàng Cần Thơ 600 m và Cầu đi bộ Ninh Kiều chưa đầy 1 km. Nơi đây có lễ tân 24 giờ, dịch vụ đưa đón, dịch vụ phòng và WiFi miễn phí trong toàn bộ khuôn viên.
Phòng nghỉ tại KP Hotel được trang bị ấm đun nước, máy điều hòa, két an toàn, TV màn hình phẳng, ga trải giường và khăn tắm. Một số phòng có ban công.
Chỗ nghỉ phục vụ bữa sáng buffet, bữa sáng à la carte và bữa sáng kiểu Mỹ hằng ngày.
Trung tâm thương mại Vincom Plaza Hùng Vương nằm trong bán kính 2,1 km từ KP Hotel trong khi Sân vận động Cần Thơ cách đó 2,5 km. Sân bay gần nhất là sân bay quốc tế Cần Thơ, cách khách sạn 10 km.","10.03174500,105.78620800",-3709910
https://www.booking.com/hotel/vn/54-hostel.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,54 Homestay,,"8,4","54/7A Nguyễn Thái Học 54/7A Nguyễn Thái Học, phường Tân An, Quận Ninh Kiều, Cần Thơ, Việt Nam","Tọa lạc tại thành phố Cần Thơ, cách Bến Ninh Kiều 600 m, 54 Homestay có quầy bar, phòng nghỉ không gây dị ứng, WiFi miễn phí trong toàn bộ khuôn viên và sân hiên. Chỗ nghỉ cách siêu thị Lotte Mart Cần Thơ 3,3 km, Chợ nổi Cái Răng 7 km và Sân vận động Cần Thơ 2,6 km. Nhà khách cung cấp các phòng gia đình.
Tất cả phòng nghỉ tại nhà khách có máy điều hòa, TV truyền hình vệ tinh màn hình phẳng, lò vi sóng, ấm đun nước, vòi xịt/chậu rửa vệ sinh, dép và bàn làm việc. Mỗi phòng đều được trang bị ga trải giường và khăn tắm.
Trong số các điểm tham quan nổi tiếng gần 54 Homestay có trung tâm thương mại Vincom Plaza Xuân Khánh, trung tâm thương mại Vincom Plaza Hùng Vương và Bảo tàng Cần Thơ. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 11 km từ chỗ nghỉ.","10.03312205,105.78585466",-3709910
https://www.booking.com/hotel/vn/motel-thanh-hang.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from=searchresults#hotelTmpl,Thanh Hằng Homestay,,"8,5","54/3nguyễn Thái Học.phường tân an.quận ninh kiều.tp cần thơ 54/3 nguyễn thái học, Cần Thơ, Việt Nam","Nằm cách Bến Ninh Kiều 600 m, Homestay Thanh Hằng có chỗ nghỉ với sảnh khách chung, khu vườn và lễ tân 24 giờ để tạo thuận tiện cho khách. Nhà nghỉ B&B này cung cấp miễn phí cả WiFi lẫn chỗ đỗ xe riêng.
Một số căn tại đây được bố trí máy điều hòa và khu vực ghế ngồi với TV màn hình phẳng.
Homestay Thanh Hằng có sân hiên.
Chỗ nghỉ cung cấp dịch vụ cho thuê xe đạp.
Các điểm tham quan nổi tiếng gần Homestay Thanh Hằng bao gồm trung tâm thương mại Vincom Plaza Xuân Khánh, Bảo tàng Cần Thơ và Cầu đi bộ Ninh Kiều. Sân bay gần nhất là sân bay quốc tế Cần Thơ, nằm trong bán kính 11 km từ nhà nghỉ B&B này, và chỗ nghỉ cung cấp dịch vụ đưa đón sân bay với một khoản phụ phí.","10.03289277,105.78576366",-3709910
https://www.booking.com/hotel/vn/azerai-can-tho-vietnam.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,Azerai Can Tho,,"9,3","Au Islet Eco-Tourism Urban Area Hung Phu Ward, Cai Rang District,, Cần Thơ, Việt Nam","Nằm cách Bến Ninh Kiều 1,5 km và trung tâm thành phố 2,5 km, Azerai Can Tho cung cấp các phòng lắp máy điều hòa với Wi-Fi miễn phí trong toàn khuôn viên tại thành phố Cần Thơ. Chỗ nghỉ còn có lễ tân làm việc 24 giờ và phòng giữ hành lý cho khách.
Tất cả các phòng nghỉ tại resort này đều được trang bị TV màn hình phẳng, phòng tắm riêng với đồ vệ sinh cá nhân miễn phí và khu vực ghế ngồi. Một số còn đi kèm cả sân trong.
Du khách có thể dùng bữa tại nhà hàng phục vụ nhiều món ăn Việt Nam và món nướng/BBQ trong khuôn viên.
Resort có hồ bơi ngoài trời mở cửa quanh năm và trung tâm thể dục, nơi cung cấp studio tập pilates và yoga, spa cũng như phòng xông hơi khô.
Du khách có thể chơi tennis tại Azerai Can Tho. Sân bay Cần Thơ cách đó 12 km.","10.04008896,105.79408050",-3709910
https://www.booking.com/hotel/vn/mekong-daniel-homestay-can-tho-can-tho123456789101112.vi.html?label=gen173nr-1BCAEoggI46AdIM1gEaPQBiAEBmAEquAEXyAEM2AEB6AEBiAIBqAIDuALaso2iBsACAdICJGE2NjBlNzUxLTRkZDItNDczOS05ZGFkLTMyMGZiYjRhMDRhYtgCBeACAQ&sid=48dd7fba686d5ac7acce41004f8c6374&aid=304142&ucfs=1&arphpl=1&dest_id=-3709910&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=6a8e7cea40c50051&srepoch=1682185558&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,MEKONG DANIEL HOMESTAY CAN THO,,"9,1","AP NHON KHANH, XA NHON NGHIA, HUYEN PHONG DIEN, Cần Thơ, Việt Nam","Bạn đủ điều kiện nhận giảm giá Genius tại MEKONG DANIEL HOMESTAY CAN THO! Để tiết kiệm tại chỗ nghỉ này, bạn chỉ cần đăng nhập.
Tọa lạc tại thành phố Cần Thơ, cách trung tâm thương mại Vincom Plaza Xuân Khánh 13 km, MEKONG DANIEL HOMESTAY CAN THO cung cấp chỗ nghỉ với xe đạp cho khách sử dụng miễn phí, chỗ đỗ xe riêng miễn phí, khu vườn và sân hiên. Khách sạn 3 sao này có nhà hàng và phòng nghỉ gắn máy điều hòa với WiFi miễn phí cùng phòng tắm riêng. Chỗ nghỉ có bếp chung, dịch vụ phòng và tổ chức các tour du lịch cho khách.
Tất cả phòng nghỉ tại MEKONG DANIEL HOMESTAY CAN THO có ban công nhìn ra dòng sông. Mỗi phòng đều được trang bị ga trải giường và khăn tắm.
Chỗ nghỉ phục vụ bữa sáng à la carte, bữa sáng kiểu lục địa và bữa sáng kiểu Mỹ hằng ngày.
Khu vực này nổi tiếng với hoạt động câu cá và đi xe đạp trong khi du khách có thể thuê xe hơi tại khách sạn 3 sao này.
Chỗ nghỉ cung cấp dịch vụ giặt là cũng như dịch vụ văn phòng như máy fax và máy photocopy. Đội ngũ nhân viên thông thạo tiếng Đức, tiếng Anh, tiếng Pháp và tiếng Việt tại lễ tân 24 giờ luôn sẵn sàng hỗ trợ khách lên kế hoạch cho kỳ nghỉ.","9.96898800,105.69697900",-3709910
